eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
562.15,27.04,221.66,12.06
553.52,23.68,209.60,8.05
555.08,22.98,209.63,5.12
555.20,19.49,211.15,6.01
555.45,19.93,209.77,7.60
553.62,22.75,209.64,5.96
555.09,18.99,209.63,5.12
555.68,21.93,211.34,6.26
553.64,19.20,209.64,7.45
555.04,20.93,209.62,6.68
555.10,21.21,209.64,5.12
555.09,21.73,211.11,6.49
555.16,22.17,209.66,6.11
553.54,21.60,209.61,5.12
555.56,19.82,211.29,5.99
555.35,20.02,209.73,7.11
553.64,20.35,209.65,6.94
555.06,21.17,209.62,5.12
555.07,20.89,211.10,5.20
555.08,17.80,209.63,5.91
555.16,20.42,209.66,6.91
553.66,22.16,211.13,6.12
555.11,18.88,209.64,5.82
555.09,22.67,209.64,8.13
555.14,18.75,209.65,7.99
555.13,18.08,211.13,8.24
553.58,20.45,209.62,7.37
