eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
479.03,19.01,106.11,5.58
594.96,28.35,116.63,6.02
594.99,18.07,118.11,2.96
594.99,19.00,116.64,3.59
594.91,19.24,116.62,4.77
594.88,15.65,118.09,4.58
594.97,16.50,116.63,5.34
594.97,16.63,118.11,4.95
594.95,15.98,103.34,4.47
595.04,15.93,122.55,5.41
594.95,14.50,118.10,3.48
594.97,14.58,116.63,4.60
594.97,16.61,118.11,3.50
594.95,14.50,116.63,3.56
594.98,17.61,107.78,4.43
594.94,16.05,110.72,4.72
594.98,14.58,106.30,4.08
595.02,16.42,116.64,3.94
594.90,17.04,116.62,4.34
595.01,17.12,103.35,3.28
594.96,17.08,116.63,4.70
595.07,14.51,118.13,4.54
594.92,18.46,116.62,3.83
594.97,16.28,106.30,4.14
594.92,14.58,116.62,4.06
595.00,17.51,118.11,5.58
594.94,16.80,116.63,3.93
595.01,15.97,116.64,4.84
594.94,14.58,118.10,4.35
594.98,17.69,116.63,3.58
