eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
324.75,15.88,427.89,20.45
323.29,13.60,420.73,18.22
323.31,11.54,420.74,12.26
324.80,8.62,420.77,12.68
323.33,11.48,420.77,12.28
323.29,8.73,420.72,11.22
325.06,9.28,421.10,11.88
323.37,11.21,420.82,11.71
323.28,9.95,422.18,11.40
324.84,10.48,420.82,11.39
323.33,8.93,420.77,12.37
323.31,10.32,420.74,11.22
324.78,10.58,420.74,11.93
323.28,10.99,420.71,11.41
323.30,9.62,420.74,13.18
324.76,9.53,420.72,11.79
323.31,12.33,420.74,10.34
324.80,9.66,420.76,14.61
323.31,10.54,422.22,11.99
323.65,12.03,419.71,10.26
323.31,11.74,420.74,13.04
324.77,11.24,422.20,13.66
323.33,10.74,420.77,10.32
324.81,11.09,420.77,11.41
323.32,12.63,420.76,14.01
323.60,11.19,421.12,12.13
323.53,12.28,421.03,13.08
324.91,7.87,420.91,13.06
