eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
323.42,16.02,440.08,18.15
315.93,15.92,434.03,18.69
315.92,8.98,434.02,13.78
315.90,8.89,434.00,15.51
314.46,8.61,434.04,13.64
315.95,10.71,434.07,12.80
312.94,9.32,435.46,13.25
317.43,10.09,434.06,12.55
315.92,11.10,434.02,11.66
314.46,9.40,434.04,13.45
315.92,9.26,434.02,12.37
315.93,13.78,434.03,12.56
314.48,10.16,434.07,13.28
315.94,8.62,434.05,12.98
316.19,10.16,434.39,13.72
314.45,10.22,434.03,14.17
315.96,10.30,434.08,13.68
315.66,7.71,435.14,11.75
314.45,9.58,434.03,13.04
315.93,8.72,434.03,15.89
315.92,11.41,434.02,14.97
314.45,9.40,434.02,14.03
315.92,11.45,434.03,13.97
315.94,11.85,434.05,14.89
314.44,9.21,435.50,13.03
315.97,9.49,434.09,12.66
315.91,9.40,434.01,16.39
314.45,9.76,434.03,14.92
