eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
469.39,27.29,0.00,0.08
578.94,23.58,336.98,13.24
578.75,21.24,326.29,8.81
580.20,19.40,326.27,10.02
578.82,21.12,326.32,12.30
578.72,20.69,296.74,8.99
578.71,20.49,299.69,12.62
580.37,21.26,326.37,11.30
578.87,18.75,327.83,12.58
578.73,19.66,326.27,9.77
578.75,19.28,326.28,10.64
580.17,21.50,277.54,11.17
578.75,16.78,273.14,9.05
579.30,20.47,326.60,9.23
579.11,16.82,326.49,10.33
579.13,16.71,326.50,11.63
579.08,16.31,326.47,11.45
579.11,17.61,326.49,10.31
579.14,19.09,326.50,11.73
578.71,20.82,326.26,12.34
578.74,16.77,326.28,10.46
578.75,19.89,327.76,12.50
580.21,18.76,326.27,9.88
579.08,18.72,326.47,9.27
