eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
287.75,15.67,0.00,0.08
277.69,12.38,415.31,15.61
277.54,8.67,403.02,17.11
277.54,8.77,404.50,14.84
277.53,9.10,404.49,13.25
277.54,8.30,333.63,13.86
276.07,8.47,165.35,7.99
277.52,9.88,404.48,18.23
277.54,7.71,404.50,15.31
277.56,9.00,404.53,15.43
277.56,9.22,333.66,12.76
277.55,8.93,403.05,15.65
277.58,9.92,335.16,13.33
276.06,7.57,404.49,12.31
277.52,8.46,404.47,13.98
277.58,9.75,404.56,16.96
277.54,10.31,403.03,14.42
277.54,9.36,404.50,14.55
277.53,8.99,404.48,14.37
277.52,7.72,404.48,16.62
277.55,9.61,332.18,12.44
276.03,8.87,404.46,16.67
277.59,11.02,403.10,17.01
277.55,7.57,335.13,14.01
277.80,9.25,331.00,13.43
277.18,9.83,403.97,14.14
277.57,9.15,403.07,15.65
277.67,7.85,404.68,16.09
276.14,8.40,324.87,12.07
277.84,7.58,335.48,13.36
277.58,9.36,403.08,13.76
277.86,8.65,404.96,15.80
276.06,7.57,333.63,12.40
