eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
129.80,7.53,466.04,21.48
118.15,5.90,595.18,25.11
116.62,4.05,594.90,16.04
116.63,4.90,594.98,16.43
118.09,4.09,594.90,16.54
116.62,5.20,594.90,16.04
118.10,5.32,594.95,18.90
116.63,4.46,594.98,15.75
118.11,3.25,594.99,19.38
116.63,4.42,594.95,16.83
118.10,4.69,594.94,15.68
116.64,3.29,595.02,16.15
118.11,4.46,594.95,18.24
116.63,4.43,594.95,18.78
118.10,3.65,594.95,14.50
116.63,5.13,594.96,17.40
116.63,4.75,594.94,16.42
118.10,4.36,594.95,17.74
116.62,4.79,594.90,17.44
118.11,5.06,594.97,18.73
116.64,3.96,594.99,16.46
118.10,3.68,594.95,17.21
116.63,4.43,594.96,14.50
118.10,5.63,594.95,16.13
97.42,4.80,594.87,14.50
116.63,4.51,594.96,17.77
118.10,3.55,594.93,16.04
116.63,4.55,594.98,18.11
118.09,4.35,596.37,15.38
104.81,5.10,594.93,16.34
