eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
120.05,6.18,594.20,28.85
107.77,6.17,372.03,18.90
106.29,5.58,589.03,27.34
107.84,5.18,587.94,23.42
107.87,3.74,588.11,24.96
106.35,4.29,587.87,22.22
107.87,4.12,588.10,25.16
106.29,5.22,476.82,19.63
107.87,4.41,588.10,22.69
107.85,4.31,587.99,19.27
106.29,2.96,587.57,18.83
95.96,3.76,587.59,22.17
118.22,3.96,588.13,23.15
106.29,4.13,587.53,21.50
106.29,3.37,589.05,23.99
109.25,4.40,587.56,21.26
106.29,3.10,587.55,22.48
107.77,3.38,589.04,22.02
107.88,5.03,588.17,19.76
106.36,3.85,587.94,20.34
107.85,3.69,588.00,22.24
107.85,5.23,588.02,23.08
106.37,3.36,587.99,24.00
107.85,4.19,588.03,21.33
107.85,4.62,477.19,18.42
106.30,4.06,587.58,21.83
107.78,3.48,589.11,25.84
100.46,4.01,588.01,21.30
84.21,3.75,587.99,24.56
107.83,3.08,480.07,19.17
106.34,3.74,587.80,21.60
