eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
408.82,19.42,125.71,7.22
398.60,15.62,141.72,6.37
400.45,13.99,141.86,6.41
398.62,14.01,140.25,4.17
398.60,15.32,125.49,3.96
400.36,15.19,141.83,5.82
398.59,15.37,140.25,5.58
398.64,14.68,141.74,5.43
400.10,15.58,141.73,4.58
398.63,12.59,141.73,5.21
398.62,14.88,141.73,4.67
400.08,15.47,141.72,5.25
398.61,14.65,141.73,5.56
400.05,14.23,141.72,4.03
398.55,14.53,141.71,6.28
398.58,12.43,141.72,4.32
400.41,15.88,141.84,4.25
398.53,15.51,140.22,4.46
398.62,13.55,131.40,6.38
400.38,13.16,141.83,6.02
398.54,15.34,141.70,6.26
398.60,16.22,141.73,4.24
400.30,12.67,141.80,4.51
398.55,13.90,141.71,4.93
398.60,15.56,141.72,5.97
400.41,14.21,141.84,4.55
395.64,15.43,140.25,5.10
333.74,11.87,127.00,5.06
329.22,12.96,141.73,5.42
400.03,16.56,140.23,4.05
398.60,14.93,141.72,4.26
400.00,14.14,141.70,5.72
398.62,15.75,141.73,4.80
399.00,14.21,141.87,5.76
398.61,15.60,141.73,5.52
400.06,14.87,141.72,6.40
398.60,14.48,141.72,3.75
400.12,13.87,141.74,5.02
398.60,13.93,141.72,4.42
