eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
609.23,28.31,216.96,11.42
606.77,23.87,208.16,7.06
605.38,22.05,206.72,6.62
605.30,25.81,206.69,7.12
605.25,26.59,208.15,7.32
605.38,22.26,206.71,5.05
605.29,20.58,206.68,5.05
606.82,25.18,208.18,5.92
605.31,23.88,206.69,5.05
605.30,23.27,206.69,5.05
605.30,22.07,208.17,5.84
605.23,25.52,206.66,5.12
494.89,21.35,206.82,5.85
606.81,22.76,206.70,5.05
605.35,24.08,208.18,5.12
605.30,24.47,206.69,5.05
605.28,23.86,206.68,6.23
606.97,23.47,208.23,6.34
605.49,25.49,206.75,5.91
494.63,19.16,206.71,5.05
605.37,22.69,206.71,6.62
494.58,18.25,208.17,5.99
605.30,22.46,206.69,6.86
605.30,21.80,206.69,5.83
528.43,22.00,208.13,5.05
439.93,17.59,206.68,5.05
