eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
430.83,20.61,106.47,4.80
454.70,22.99,94.48,3.25
443.24,22.18,94.56,4.62
441.36,19.50,94.47,2.81
442.89,17.41,94.48,2.31
442.84,17.65,94.47,5.01
341.06,17.47,94.49,5.87
190.44,9.36,94.48,5.87
233.36,11.71,93.05,5.75
441.41,20.58,94.48,4.00
442.94,22.48,94.49,4.62
442.88,22.84,94.48,5.14
363.18,18.50,94.48,5.37
442.85,22.30,94.48,4.72
442.92,19.97,94.49,5.36
442.89,19.43,94.48,4.07
442.89,15.39,94.48,2.97
442.90,17.40,94.48,3.75
442.91,16.77,94.49,2.88
441.41,17.30,94.48,4.16
442.89,17.10,93.01,3.10
442.90,16.35,94.48,3.70
442.87,17.05,94.48,3.08
442.88,16.35,94.48,3.70
363.17,15.68,94.48,3.01
443.09,17.22,94.52,2.31
442.89,16.76,94.48,3.18
442.89,18.63,94.48,3.59
443.33,15.49,94.58,3.08
441.40,18.74,94.48,3.01
363.18,14.78,94.49,3.08
442.90,17.03,93.01,3.01
367.57,13.92,94.48,3.01
442.85,15.91,94.47,3.00
441.41,17.01,94.48,3.34
442.89,16.32,94.48,2.31
442.88,17.56,94.48,3.01
442.85,17.89,94.47,3.00
442.89,16.62,94.48,2.31
442.88,18.57,94.48,2.31
442.90,17.56,94.49,2.31
172.72,7.06,94.48,2.31
