eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
324.69,16.92,439.67,20.76
315.88,13.42,433.97,19.63
315.94,8.87,434.05,15.98
314.45,8.72,435.50,13.51
315.95,10.36,434.06,12.45
315.91,9.39,434.01,12.57
314.45,10.28,434.04,14.24
315.93,10.11,434.03,13.78
315.95,10.30,434.06,13.39
314.41,8.60,433.97,12.43
315.94,8.69,434.05,13.71
315.94,10.91,434.05,13.51
314.46,10.89,435.52,14.54
316.03,11.32,434.18,14.33
314.57,10.09,434.19,12.32
315.94,9.42,434.05,16.12
315.92,9.83,434.02,13.41
314.45,10.17,434.03,14.88
316.11,9.98,434.29,12.33
315.94,8.74,434.05,12.22
314.45,11.69,434.03,12.90
315.94,9.79,434.05,10.61
315.93,10.84,434.03,13.71
314.54,8.52,434.16,11.96
315.95,10.07,434.06,13.44
314.46,10.98,435.53,12.39
315.96,9.95,434.07,13.31
315.94,10.82,434.05,14.04
