eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
284.82,15.46,575.59,27.58
273.12,12.59,546.24,25.73
233.26,9.74,484.23,18.12
273.14,8.76,571.37,22.16
274.68,12.62,570.03,21.38
234.73,9.79,490.13,18.65
274.58,11.48,569.84,21.04
273.19,7.42,571.49,21.75
274.83,12.37,347.23,12.30
230.29,9.16,571.28,22.44
217.04,8.82,280.53,12.32
286.54,12.63,516.96,20.02
273.10,10.12,569.82,21.72
274.69,9.20,571.53,20.22
273.14,10.80,569.91,22.62
274.64,11.43,571.43,19.31
273.10,9.39,569.83,20.84
230.51,10.19,570.36,23.00
273.12,11.03,565.43,23.61
273.17,10.97,571.44,22.66
274.58,10.32,569.83,20.11
273.13,10.65,466.53,18.15
274.59,9.55,571.33,20.98
228.83,9.09,569.86,22.87
273.14,9.70,571.37,22.79
274.57,12.27,569.81,24.01
