eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
120.07,6.76,486.51,20.33
107.85,4.76,588.03,19.32
106.38,4.77,588.03,22.71
107.77,4.91,509.31,21.09
107.80,3.51,562.64,22.60
106.29,2.60,580.17,23.28
107.81,4.34,587.81,21.78
107.78,2.67,481.31,17.24
106.29,2.60,587.57,20.53
107.77,4.37,587.57,19.84
104.91,4.40,588.07,21.42
106.30,3.38,479.81,15.86
107.77,3.99,589.07,22.11
107.77,4.13,587.57,23.74
106.30,3.29,587.58,22.87
107.77,4.06,589.04,24.94
107.88,3.86,586.67,20.83
106.30,4.05,589.10,24.11
107.76,4.47,587.52,23.20
97.44,3.16,587.61,21.64
107.77,3.53,589.07,24.06
106.29,2.67,587.57,24.93
107.76,3.37,587.54,21.99
107.77,2.60,589.03,22.63
106.38,4.25,588.04,20.91
107.76,2.67,584.57,24.73
107.81,3.63,589.28,21.97
106.39,2.94,360.53,11.97
107.77,3.10,587.54,20.30
107.77,2.67,587.57,19.18
106.29,3.26,589.03,19.13
