eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
594.84,27.37,286.64,13.43
589.07,25.19,277.56,11.19
589.08,22.05,277.56,9.10
227.37,9.08,277.57,11.12
478.34,20.42,113.68,4.67
372.06,15.98,277.57,9.23
589.08,23.76,277.56,11.69
589.09,23.52,277.57,10.74
589.08,25.14,277.56,10.91
479.83,18.56,277.56,11.84
589.09,23.26,277.57,10.84
512.29,21.64,277.55,10.76
377.93,14.99,277.54,11.68
451.77,18.83,279.04,10.52
589.07,23.66,233.27,7.41
589.03,21.80,231.77,8.14
590.62,23.10,277.59,10.71
589.09,24.39,231.80,9.31
556.60,21.07,277.56,10.04
514.04,18.15,277.70,9.54
589.38,25.73,277.70,12.08
479.80,20.44,277.55,10.27
484.44,20.33,277.66,10.17
489.24,20.08,229.10,8.11
589.19,22.51,277.61,7.59
589.32,22.03,277.67,11.05
510.83,20.86,228.84,9.75
