eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
594.84,28.73,0.00,0.08
512.38,23.27,288.09,14.54
590.52,30.21,277.54,14.84
563.97,23.37,277.56,10.05
262.77,10.84,277.53,9.92
481.65,21.42,277.76,10.28
589.08,24.77,277.56,10.22
589.05,24.99,277.55,9.54
589.03,22.46,277.54,7.57
484.23,20.68,277.55,10.05
590.50,23.46,277.53,10.45
574.29,24.36,277.55,9.54
547.71,23.23,277.55,9.59
64.96,3.29,215.54,7.62
589.10,26.02,287.91,9.70
584.61,22.81,277.54,9.96
487.65,21.18,277.81,8.26
376.44,15.19,277.53,11.31
344.00,15.46,277.56,11.00
590.44,20.64,277.51,11.58
481.28,20.03,277.55,9.51
483.03,19.21,265.89,9.88
589.05,25.28,245.07,10.06
589.09,23.91,224.42,7.55
484.24,17.66,277.55,10.89
589.06,24.66,277.55,10.60
589.09,24.17,277.57,10.61
