eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
246.21,12.23,555.20,23.12
233.25,9.54,547.69,19.10
234.68,10.26,549.06,16.30
234.74,9.87,549.21,18.02
191.93,6.80,549.20,17.51
234.79,8.80,549.33,17.33
234.73,10.25,549.19,20.24
234.98,10.36,549.77,19.82
234.71,10.06,549.14,17.94
233.27,9.18,547.74,18.03
234.75,10.21,549.22,15.56
234.72,10.67,549.16,15.07
203.74,9.68,549.22,19.54
234.97,10.98,549.74,17.24
233.27,8.14,549.21,19.14
234.72,10.13,549.15,18.08
234.72,9.00,549.16,17.61
233.23,9.45,547.66,17.97
186.01,9.21,549.18,14.78
219.96,8.35,549.17,18.47
234.73,9.82,549.18,21.08
231.76,10.01,549.13,18.64
174.20,6.54,549.18,17.97
233.28,8.86,549.25,18.13
234.96,8.99,549.72,18.41
234.71,11.09,549.14,18.03
234.71,9.51,549.14,17.63
