eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
433.41,16.23,133.30,6.39
462.57,25.27,121.19,6.34
462.31,15.53,121.12,5.35
462.27,14.62,119.63,4.81
462.26,15.89,121.10,3.15
462.28,17.46,121.11,3.74
462.10,15.32,121.06,4.09
462.47,15.36,121.16,2.96
462.26,16.71,116.67,3.67
462.13,15.80,107.78,5.09
462.42,17.13,121.14,4.16
462.11,16.75,121.06,4.02
462.49,16.09,121.16,2.96
462.22,16.14,119.62,3.92
462.33,17.47,121.12,3.74
462.24,17.44,121.10,4.35
462.30,15.15,121.11,4.08
462.28,15.53,121.11,3.22
462.20,17.25,121.09,4.18
462.36,17.63,119.65,4.34
462.28,13.78,121.11,4.77
462.26,17.51,121.10,5.30
462.16,15.83,121.08,4.46
462.49,14.33,121.16,3.66
462.18,15.90,119.61,4.22
462.30,17.25,121.11,3.74
462.34,15.73,121.13,4.35
462.14,13.56,121.07,3.03
462.07,16.47,121.05,4.13
462.12,17.63,121.07,3.73
462.09,15.67,121.06,5.15
462.10,16.83,119.58,2.96
462.07,13.91,121.05,2.96
462.04,14.73,121.04,4.29
463.57,16.59,121.06,4.99
462.18,16.38,121.08,4.57
