eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
479.92,23.91,286.22,14.34
596.58,24.25,277.62,9.57
482.75,18.78,277.55,9.72
589.05,24.38,277.55,11.09
590.52,23.40,279.02,10.49
482.72,19.01,277.53,10.40
590.48,21.29,119.57,5.12
419.26,17.55,255.39,8.80
531.52,19.28,277.57,9.98
589.33,22.27,277.68,8.36
462.11,18.94,277.56,8.44
484.18,19.33,277.52,9.45
589.27,22.20,277.65,10.34
589.07,24.03,277.56,10.64
589.15,23.31,277.59,7.36
481.25,18.71,277.53,10.08
589.05,22.94,277.55,10.84
590.61,25.63,273.16,8.72
367.78,15.98,277.68,10.50
589.15,23.18,277.60,11.76
589.07,24.54,277.56,9.55
589.10,22.74,277.57,10.74
589.22,23.95,277.63,10.72
590.55,23.06,277.56,10.72
589.10,21.93,277.57,8.33
589.24,25.28,277.64,11.46
