eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
407.27,22.33,118.00,5.04
588.09,17.48,107.53,3.01
588.22,17.36,107.50,3.01
588.03,17.57,107.46,3.07
587.79,17.33,106.92,2.95
587.67,17.17,107.81,2.93
588.31,17.41,107.26,3.03
587.96,17.48,106.49,2.96
587.53,17.44,107.83,3.10
588.43,17.51,106.61,2.93
588.33,17.27,108.19,3.10
587.12,17.81,106.83,2.91
589.02,17.48,107.77,2.96
587.29,17.45,106.60,3.03
588.68,17.29,107.00,3.04
587.99,17.22,108.42,3.02
587.00,17.72,107.04,3.04
588.02,17.08,106.82,2.94
587.92,17.21,107.17,3.01
588.83,17.55,107.01,2.99
587.07,17.17,107.96,3.03
589.30,17.23,106.84,2.96
587.38,17.62,108.28,3.05
588.54,17.19,106.58,3.09
587.89,17.34,107.81,3.00
587.01,17.44,106.62,2.83
588.00,17.58,107.66,2.99
587.94,17.45,107.62,3.09
589.22,17.32,106.33,2.96
588.06,17.43,107.23,2.92
