eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
404.49,20.69,203.59,8.43
588.48,17.11,197.44,5.47
587.62,17.69,197.83,5.55
589.29,17.66,198.02,5.50
588.94,17.45,197.07,5.47
588.33,17.51,197.73,5.41
588.60,17.49,198.56,5.50
588.98,17.46,196.98,5.63
587.67,17.64,197.46,5.47
589.64,17.69,198.47,5.46
588.56,17.71,197.34,5.43
588.45,17.75,197.93,5.51
588.93,17.59,197.59,5.61
587.72,17.17,196.80,5.57
589.42,17.47,197.94,5.52
588.54,17.52,197.79,5.45
588.54,17.52,197.30,5.62
588.37,17.52,197.40,5.50
589.13,17.43,197.81,5.40
588.50,17.50,198.02,5.69
588.71,17.69,197.39,5.54
588.36,17.37,197.36,5.45
587.96,17.61,198.51,5.52
589.16,17.54,197.66,5.48
587.82,17.42,197.29,5.44
589.74,17.31,196.85,5.52
587.94,17.43,197.98,5.60
