eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
128.02,11.75,78.10,4.55
324.53,10.26,141.93,4.54
398.77,11.70,141.02,3.91
399.83,11.81,142.50,4.00
399.11,12.02,141.35,3.99
398.14,12.11,141.63,4.02
399.25,11.86,141.87,4.06
399.98,11.90,141.87,3.93
398.76,11.65,140.92,3.93
399.56,12.00,142.01,3.95
398.35,11.54,141.43,4.06
399.14,12.01,140.77,3.98
400.23,11.91,141.60,4.00
398.82,11.56,142.77,3.99
398.49,11.93,141.68,3.89
399.32,11.93,140.58,4.00
399.76,11.73,141.93,3.99
399.01,11.82,141.21,4.02
399.61,11.66,141.61,3.89
398.02,11.64,141.66,3.88
400.09,11.88,141.57,3.86
399.15,11.86,142.47,3.91
398.33,11.69,141.51,3.92
400.22,11.89,141.17,4.06
399.28,12.10,141.95,3.79
398.72,11.85,141.83,3.96
399.56,11.85,141.50,3.90
397.97,12.02,140.63,4.06
399.54,11.85,142.84,3.88
399.26,12.11,140.98,3.90
399.72,12.08,141.79,3.90
398.24,11.70,140.79,3.81
399.40,11.93,141.89,3.97
399.95,11.93,142.47,3.87
399.16,11.75,140.97,3.88
398.73,11.89,141.91,4.07
399.08,12.13,141.33,3.97
399.79,11.79,142.04,3.89
398.62,11.78,140.62,4.06
