eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
294.21,15.81,359.68,13.79
314.73,8.64,434.15,13.00
316.44,8.76,434.07,12.85
315.37,8.92,433.47,12.51
315.45,9.48,434.17,11.88
314.55,9.73,434.40,11.70
315.20,9.36,434.87,12.02
315.79,9.45,433.12,11.93
316.02,9.61,435.10,11.85
315.07,9.32,433.55,11.80
315.25,9.61,433.92,12.15
315.06,9.45,434.22,11.93
315.37,9.24,435.38,11.92
316.10,9.66,434.25,11.81
315.81,9.39,433.13,11.82
314.48,9.51,434.50,11.77
316.42,9.32,434.09,11.84
315.49,9.38,434.98,11.82
315.34,9.36,433.54,11.84
314.96,9.15,434.65,12.05
315.25,9.36,433.80,11.88
316.15,9.61,434.41,11.68
315.38,9.53,433.91,11.76
315.38,9.60,433.90,11.84
315.06,9.76,435.03,11.63
314.77,9.51,433.32,11.86
316.39,9.61,435.06,11.82
314.87,9.42,434.33,11.77
