eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
152.43,11.90,71.45,8.24
140.80,4.36,525.42,17.18
141.40,3.95,584.42,17.68
140.55,3.83,585.65,17.54
140.62,3.96,584.90,17.20
141.63,3.88,585.16,17.25
140.53,3.98,584.44,17.21
140.06,3.82,585.50,17.19
141.74,3.98,584.23,17.23
140.83,3.99,585.26,16.93
140.49,3.80,586.16,17.52
141.61,4.08,583.96,17.23
139.73,3.94,585.07,17.23
141.47,3.99,585.73,17.11
140.38,3.96,584.71,17.59
141.97,3.80,585.90,17.28
140.39,3.86,584.89,17.47
140.38,3.98,585.10,17.77
140.85,3.81,585.09,17.24
141.45,3.86,584.83,17.49
140.27,3.81,584.52,16.99
141.33,4.07,586.03,16.83
140.21,3.98,585.15,17.38
141.24,3.88,584.96,17.88
141.60,3.86,585.03,17.41
141.00,3.86,585.06,17.18
140.22,3.98,585.10,17.52
140.36,3.92,585.23,17.17
141.22,3.89,583.97,17.34
