eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
492.37,23.92,319.97,11.21
533.99,15.44,317.37,9.44
534.61,15.84,316.65,8.76
533.42,15.77,316.75,8.72
533.95,16.11,317.52,9.00
534.26,15.76,317.57,8.90
533.89,15.83,316.53,8.78
535.29,15.83,317.47,8.86
534.30,15.80,317.60,8.66
533.53,15.63,316.35,8.91
534.01,15.62,317.95,8.63
533.93,15.79,317.16,8.86
534.14,15.88,316.15,8.75
535.27,15.84,316.98,8.86
534.19,15.82,317.48,8.84
533.25,15.60,317.06,8.90
535.09,16.04,317.38,8.93
533.76,15.82,317.60,8.65
533.39,15.77,316.90,8.68
534.60,15.50,316.62,8.83
535.01,15.77,317.22,8.73
534.16,15.78,317.65,8.73
534.16,15.76,316.85,8.71
534.21,15.70,317.31,8.73
