eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
284.62,16.00,575.25,20.48
277.59,7.80,589.28,17.83
276.90,7.74,589.42,17.98
278.20,7.66,589.11,17.87
277.21,7.72,589.52,17.65
278.58,7.61,589.37,17.78
276.86,7.72,589.23,17.63
277.95,7.61,588.58,17.63
277.24,7.63,590.27,17.54
277.64,8.06,588.19,17.68
277.53,7.69,590.59,17.70
277.79,7.71,589.29,17.75
278.07,7.80,588.93,17.90
277.66,7.66,589.09,17.66
276.93,7.77,590.00,17.84
278.23,7.63,588.66,17.65
277.28,7.76,590.09,17.87
277.27,7.77,589.09,17.91
276.93,7.81,588.36,17.66
278.83,7.80,589.89,17.37
277.61,7.58,590.02,17.70
277.25,7.74,589.48,17.85
277.95,7.61,588.88,17.92
276.55,7.70,587.59,17.78
