eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
421.00,20.63,175.21,9.47
417.79,11.94,204.90,5.61
416.98,12.40,204.94,5.49
417.60,12.01,204.30,5.57
416.80,11.60,204.10,6.02
418.33,12.23,205.47,5.52
417.68,12.14,204.09,5.64
417.59,12.15,205.79,5.50
416.14,11.90,203.94,5.64
417.81,12.24,205.15,5.50
418.49,12.27,205.03,5.64
417.00,12.36,204.65,5.65
417.87,12.18,203.92,5.43
416.54,12.21,204.53,5.50
418.41,12.11,204.76,5.50
417.54,12.03,205.78,5.50
417.12,12.14,203.83,5.43
417.10,12.22,205.07,5.50
417.64,12.42,204.08,5.43
417.90,12.12,205.18,5.52
417.46,12.14,204.40,5.55
417.45,12.28,204.76,5.43
416.69,11.84,205.16,5.50
418.46,12.16,205.09,5.50
417.37,12.07,204.00,5.50
416.52,12.24,204.71,5.50
418.61,12.23,205.37,5.51
417.47,12.04,204.64,5.56
416.70,12.27,204.66,5.50
417.60,11.96,205.01,5.54
418.13,12.27,204.28,5.59
417.24,12.08,205.17,5.59
417.30,12.10,203.84,5.72
385.78,11.16,204.10,5.50
