eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
132.38,11.05,180.83,9.46
120.83,3.58,438.04,13.28
121.71,3.28,462.57,13.39
119.89,3.26,462.93,13.73
121.48,3.56,462.00,13.44
120.22,3.45,462.58,13.26
120.91,3.27,462.28,13.55
121.13,3.33,462.00,13.51
121.49,3.41,461.64,13.57
120.82,3.32,462.05,13.35
120.30,3.46,463.31,13.39
121.19,3.30,462.32,13.85
121.21,3.38,462.25,13.30
120.37,3.32,461.29,13.56
120.61,3.37,462.20,13.57
121.36,3.28,463.34,13.66
120.22,3.30,461.41,13.56
121.06,3.37,463.20,13.59
120.86,3.31,462.35,13.41
121.62,3.37,461.89,13.18
120.18,3.22,461.53,13.57
121.57,3.31,462.79,13.63
120.67,3.29,462.73,13.34
121.04,3.27,461.86,13.54
120.23,3.31,462.86,13.60
121.41,3.31,462.15,13.72
119.97,3.29,461.83,13.30
121.78,3.27,462.14,13.68
120.38,3.27,462.72,13.73
121.12,3.33,461.68,13.68
120.34,3.45,463.16,13.41
120.53,3.39,461.79,13.64
121.03,3.37,462.77,13.58
120.71,3.30,462.22,13.28
121.65,3.29,462.16,13.85
119.90,3.31,462.21,13.50
