eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
201.47,15.81,106.21,4.26
495.22,16.14,207.30,4.95
605.52,18.09,206.49,4.96
604.48,18.22,207.06,5.63
605.50,18.02,207.43,5.70
605.51,18.03,206.66,5.81
605.69,17.97,208.05,5.65
605.34,17.90,207.09,5.59
605.80,17.93,206.90,5.62
604.66,17.72,206.42,5.62
606.49,17.67,208.06,5.61
605.68,17.63,206.84,5.59
605.37,17.95,206.63,5.64
605.72,17.95,208.21,5.62
605.53,18.18,205.96,5.61
604.60,18.07,208.23,5.62
605.44,17.56,206.81,5.62
606.51,18.07,206.64,5.64
605.07,18.07,208.12,5.64
606.34,17.58,206.16,5.58
605.67,18.09,208.10,5.62
604.93,18.06,207.04,5.61
606.07,18.11,207.02,5.60
605.80,17.77,207.41,5.63
605.32,17.85,206.56,5.78
605.74,18.09,207.43,5.64
