eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
119.89,11.12,360.90,14.62
106.58,3.53,297.86,10.08
108.13,3.14,586.97,17.60
106.77,2.96,588.97,17.59
107.66,2.90,588.18,17.41
107.58,2.90,587.80,17.75
106.67,3.09,587.94,17.18
107.84,3.05,587.11,17.41
106.61,2.94,588.88,17.58
106.92,2.93,588.03,17.08
108.07,3.10,588.03,17.42
107.50,3.00,587.42,17.43
106.40,2.81,588.77,17.32
107.82,2.93,587.97,17.48
106.79,2.92,588.03,17.28
107.78,3.00,587.33,17.15
107.96,2.84,588.23,17.03
106.06,2.91,588.36,17.56
107.36,2.95,587.84,17.17
108.44,2.93,588.10,17.36
106.80,2.93,587.02,17.34
106.72,2.93,589.03,17.24
108.40,3.05,588.30,17.43
106.71,3.02,587.52,16.95
107.09,3.00,588.25,17.18
106.90,2.94,587.78,17.22
107.68,3.01,588.23,17.24
107.47,3.02,588.23,17.37
107.72,3.02,587.94,17.26
106.33,3.10,588.21,17.34
107.97,3.02,587.90,17.13
