eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
185.74,14.35,82.95,4.53
289.28,9.63,70.49,2.14
395.25,12.26,70.60,1.97
394.47,11.45,70.25,2.01
395.02,12.02,70.35,2.13
395.73,11.66,70.44,1.95
395.33,11.42,71.52,2.01
395.17,11.70,70.37,2.11
394.23,11.77,69.94,1.97
395.88,11.81,70.39,1.91
395.31,11.82,70.63,1.89
395.07,12.16,71.20,1.90
395.24,11.44,70.40,1.98
395.24,11.43,70.15,1.92
394.32,11.72,70.36,2.01
395.83,11.51,71.33,1.97
394.58,11.68,70.06,1.90
395.46,11.69,70.38,1.89
394.93,11.70,70.87,1.98
395.59,11.71,69.99,1.91
395.08,11.45,70.72,1.98
395.27,11.69,70.45,1.97
394.03,11.86,70.37,1.89
395.43,11.75,71.51,1.98
395.04,11.57,70.58,1.89
395.95,11.50,69.96,1.91
394.02,11.53,71.28,1.89
395.65,11.51,70.18,2.08
395.50,11.77,70.23,2.04
395.35,11.84,70.38,1.91
395.29,11.81,71.01,2.00
394.49,11.55,70.21,1.90
395.74,11.97,71.53,1.91
394.44,11.76,69.98,1.99
394.95,11.45,71.12,1.90
395.20,11.70,69.23,1.91
396.04,11.29,71.09,1.97
394.33,11.58,70.30,2.01
395.81,11.65,70.43,1.92
394.45,11.84,71.57,1.97
395.97,11.82,70.43,1.90
394.39,11.70,70.42,1.97
394.89,11.79,69.67,1.96
395.96,11.80,70.65,1.91
394.74,11.69,71.58,2.08
394.62,11.60,70.26,1.99
