eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
162.35,18.99,446.05,15.61
197.58,5.72,588.85,17.16
196.79,5.54,588.88,17.17
198.50,5.41,588.35,17.21
197.32,5.55,588.84,17.29
197.86,5.51,588.36,17.36
196.52,5.34,588.00,17.34
198.42,5.44,588.35,17.18
197.28,5.53,588.87,17.22
198.00,5.45,589.53,17.13
198.01,5.28,588.56,17.19
171.94,4.93,587.61,17.32
211.52,5.93,588.73,17.30
197.96,5.42,589.40,17.38
197.65,5.63,588.70,17.10
196.63,5.54,587.65,17.41
198.52,5.40,589.37,17.35
197.41,5.64,587.82,17.34
197.44,5.51,589.55,17.29
197.72,5.65,587.91,17.16
198.17,5.52,589.73,17.30
197.55,5.45,587.41,17.38
197.37,5.35,589.73,17.27
197.41,5.53,587.94,17.24
197.21,5.63,588.65,17.46
198.09,5.58,589.27,17.15
197.04,5.52,587.61,17.10
