eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
402.89,21.33,280.56,10.51
405.23,12.31,278.11,7.60
404.15,12.64,277.80,7.52
403.26,12.01,276.51,7.46
404.79,12.37,278.23,7.63
403.75,12.10,276.61,7.65
405.01,12.50,276.71,7.45
403.90,12.14,278.72,7.52
404.12,12.19,276.57,7.66
403.19,11.94,276.99,7.62
404.19,12.22,277.38,7.58
405.42,11.88,278.36,7.64
404.14,12.11,276.25,7.60
404.03,12.35,278.51,7.52
404.22,12.14,276.59,7.62
404.10,11.85,277.25,7.72
404.18,12.11,278.19,7.56
404.34,12.06,276.36,7.58
404.16,12.14,277.82,7.63
403.13,11.98,277.75,7.59
404.16,12.20,277.43,7.41
405.24,12.26,276.41,7.74
403.23,12.16,277.08,7.62
405.15,11.99,278.15,7.63
402.96,12.13,277.28,7.61
405.24,12.08,277.41,7.68
404.35,12.16,276.67,7.63
402.94,12.16,277.72,7.60
405.43,12.00,277.30,7.47
404.13,12.17,277.07,7.61
404.06,12.16,277.35,7.50
