eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
220.25,13.99,498.10,19.34
210.21,5.74,553.81,16.78
210.40,5.75,555.35,16.77
209.99,5.74,553.99,16.84
209.14,5.71,554.97,16.80
210.96,5.86,555.94,16.37
210.18,5.62,554.72,16.69
209.31,5.67,554.78,16.71
210.26,5.75,553.91,16.80
209.88,5.75,555.81,16.99
210.78,5.98,554.66,16.71
209.86,5.59,554.55,17.08
210.49,5.66,554.38,16.47
209.50,5.69,555.21,16.66
209.94,5.59,553.86,16.80
210.16,5.81,555.31,16.79
209.84,5.72,555.46,16.86
209.79,5.98,554.69,16.38
210.13,5.85,554.79,17.12
210.56,5.71,554.75,16.54
210.71,5.71,553.78,16.63
209.71,5.76,555.99,16.84
210.12,5.76,554.23,16.87
209.18,5.79,554.20,16.77
210.31,5.87,555.40,16.52
211.15,5.70,555.29,16.57
209.62,5.74,554.95,16.74
