eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
297.35,17.02,81.18,8.32
165.32,5.85,94.95,3.08
235.65,7.88,93.98,2.76
439.76,13.24,94.61,2.74
442.76,12.96,94.26,2.53
442.82,12.94,94.62,2.67
442.80,13.07,94.39,2.53
441.92,13.20,94.64,2.65
442.85,13.08,93.70,2.55
443.43,12.81,95.03,2.57
441.54,13.36,94.37,2.58
443.99,13.02,94.37,2.58
441.52,13.17,94.11,2.65
443.96,13.03,94.61,2.56
442.50,13.10,94.60,2.57
442.34,12.75,93.45,2.56
442.67,13.03,94.79,2.57
443.45,12.77,94.85,2.55
442.69,13.16,93.28,2.55
442.71,12.98,94.90,2.55
442.84,12.93,94.19,2.56
442.88,12.89,94.66,2.57
442.19,13.12,94.16,2.56
443.20,12.81,93.74,2.55
442.81,12.97,95.53,2.63
442.66,13.07,93.25,2.47
442.58,12.90,94.61,2.54
442.36,12.86,94.93,2.62
442.82,13.11,94.71,2.47
443.05,12.98,94.29,2.64
442.97,12.95,93.56,2.55
441.82,13.28,94.51,2.64
443.00,13.06,95.01,2.55
442.21,12.90,93.67,2.49
443.18,13.21,93.89,2.55
442.84,13.00,94.46,2.56
443.32,13.16,94.69,2.55
442.12,12.98,94.36,2.56
443.55,12.79,94.05,2.54
442.76,12.66,95.45,2.64
