eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
294.50,15.86,394.49,14.86
301.92,8.27,465.73,13.57
302.44,8.10,465.29,13.80
303.59,8.17,465.59,13.64
302.41,8.26,465.83,13.80
302.49,8.23,464.63,13.58
302.35,8.26,465.38,13.90
303.47,8.28,466.50,13.57
302.43,8.16,465.72,13.55
303.40,8.31,465.66,13.43
302.15,8.19,464.34,13.59
303.49,8.24,466.78,13.69
302.04,8.23,465.56,13.51
302.51,8.24,465.52,13.62
303.00,8.21,464.35,13.40
303.16,8.22,466.62,13.55
302.17,8.44,465.82,13.58
302.68,8.20,464.94,13.35
303.44,8.18,465.19,13.71
302.08,8.20,466.40,13.52
302.45,8.36,465.76,13.53
303.68,8.40,464.31,13.69
302.24,8.31,466.49,13.61
302.95,8.33,465.14,13.52
302.52,8.67,465.54,13.36
302.88,9.18,466.42,13.53
302.24,8.17,464.65,13.67
