eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
3.35,7.50,0.92,0.96
468.65,14.14,211.21,8.09
604.53,16.98,207.07,6.43
605.62,16.95,206.89,6.53
606.59,17.10,206.54,6.29
605.43,16.91,207.44,6.20
605.73,16.81,206.81,6.31
604.63,17.17,207.55,6.13
606.28,16.77,207.35,6.46
605.92,16.97,207.04,6.22
605.59,17.04,207.34,6.23
605.71,16.84,206.88,6.25
604.53,16.94,206.59,6.40
606.51,16.89,208.34,6.24
604.58,17.03,206.72,6.36
606.42,16.93,207.11,6.24
605.68,17.07,207.62,6.32
605.88,16.63,206.23,6.12
605.51,16.68,207.24,6.47
605.69,16.72,206.82,6.28
605.24,17.03,208.32,6.33
605.63,16.87,206.37,6.24
605.80,17.17,207.22,6.40
605.56,17.27,206.77,6.15
605.58,16.75,207.43,6.41
604.69,16.64,206.97,6.25
605.74,16.80,208.15,6.39
