eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
395.45,22.02,144.47,6.06
585.07,17.42,139.70,3.80
586.24,17.75,140.88,4.13
584.88,17.41,141.66,4.01
585.19,16.93,140.30,3.94
584.39,17.22,141.29,3.97
585.80,17.09,141.08,3.88
585.02,17.30,140.14,3.98
584.77,17.47,141.29,3.79
584.46,17.46,140.35,3.90
585.92,17.38,141.74,3.88
584.70,17.19,140.11,3.96
584.85,17.18,141.06,4.06
585.88,16.82,141.53,3.79
584.93,17.29,140.96,3.87
584.27,16.87,140.63,4.05
585.10,16.91,141.28,3.88
585.96,17.04,140.41,3.89
584.15,17.04,140.53,3.95
586.13,17.10,141.31,4.01
584.18,17.03,140.46,3.90
585.88,17.49,141.14,3.98
583.97,17.06,140.51,3.90
586.22,17.36,141.27,4.03
584.34,17.26,140.63,3.81
585.60,16.94,140.59,3.91
585.46,17.25,141.24,3.80
584.13,17.21,140.33,3.98
584.93,17.05,142.01,3.81
