eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
558.27,25.16,329.13,10.84
578.94,16.37,326.54,9.77
578.92,17.23,325.42,9.09
579.83,17.14,327.12,9.14
579.22,16.81,327.09,8.95
579.16,17.11,325.28,8.95
579.14,17.25,326.67,9.11
578.97,17.45,327.20,9.10
579.26,17.31,327.01,8.90
578.39,17.14,325.93,8.94
579.79,17.27,326.95,8.98
578.50,17.16,326.67,8.97
579.52,17.24,326.63,8.96
578.90,17.15,326.45,8.98
579.28,16.96,325.53,8.92
579.15,17.22,327.49,8.93
579.24,17.23,326.63,9.12
578.13,17.46,326.13,8.97
580.05,17.30,326.31,8.91
578.55,17.05,327.05,9.03
579.63,16.79,325.53,9.01
578.06,17.13,327.64,9.00
579.79,17.27,325.79,9.04
