eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
464.08,20.83,205.70,9.72
549.61,15.47,235.12,7.70
549.43,15.07,233.36,7.36
549.47,14.90,234.86,7.43
549.04,15.40,234.75,7.33
549.04,16.40,234.55,6.67
549.01,16.60,235.56,6.49
548.15,16.43,233.52,6.71
549.30,16.31,235.13,6.44
549.82,16.61,234.48,6.56
547.95,16.22,234.90,6.71
550.29,16.39,233.87,6.63
549.02,16.57,235.77,6.54
548.84,16.71,233.60,6.53
549.27,16.20,235.28,6.75
548.09,16.33,234.60,6.60
549.29,16.56,234.53,6.55
549.84,16.17,218.73,6.29
548.19,16.34,233.34,6.68
549.81,16.73,234.85,6.63
549.08,16.31,234.75,6.54
549.07,16.64,234.09,6.59
549.25,16.23,222.46,6.51
549.09,16.39,234.81,6.81
548.79,16.39,233.93,6.41
549.00,16.32,235.32,6.39
548.77,16.43,233.63,6.36
