eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
406.16,20.41,244.78,12.31
421.40,12.86,325.16,8.97
420.50,12.72,323.64,8.91
420.38,12.54,323.27,8.89
420.74,12.35,324.21,8.79
421.09,12.37,323.81,8.85
421.84,12.42,323.07,8.63
420.88,12.52,323.99,8.88
419.94,12.28,324.95,8.92
421.76,12.46,323.19,8.80
421.06,12.62,324.12,8.86
420.96,12.35,323.51,8.84
419.82,12.13,323.74,8.94
421.23,12.57,324.73,8.91
420.46,12.33,322.84,8.75
420.96,12.55,323.95,8.88
421.62,12.40,323.71,8.95
420.93,12.27,323.94,8.80
420.97,12.43,324.24,8.93
421.15,12.42,324.09,8.83
419.89,12.37,324.09,8.79
420.63,12.32,323.98,8.83
421.02,12.62,323.83,8.82
422.01,12.30,323.31,8.75
420.90,12.43,323.68,8.93
420.47,12.34,324.32,8.72
420.68,12.32,323.00,8.66
421.63,12.34,323.95,8.85
