eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
443.30,21.28,305.72,10.56
465.54,14.21,303.03,8.22
464.68,13.89,303.22,8.42
466.58,13.97,302.62,8.20
464.95,14.07,302.17,8.24
465.10,13.98,302.77,8.14
466.58,13.82,302.89,8.22
465.62,14.01,302.18,8.13
464.75,13.84,303.65,8.44
465.22,13.96,302.67,8.12
466.46,13.93,301.74,8.26
464.87,14.06,303.49,8.25
465.61,14.05,302.35,8.36
466.14,14.14,302.28,8.16
466.05,13.66,303.90,8.34
464.81,13.96,301.77,8.12
465.74,14.03,303.79,8.20
466.09,13.89,301.93,8.28
465.13,14.00,303.60,8.13
465.83,13.68,302.20,8.30
465.67,14.07,302.52,8.25
465.52,13.87,303.49,8.32
465.69,13.96,301.96,8.19
465.68,13.88,302.37,8.23
465.14,13.83,303.14,8.19
464.94,13.99,303.17,8.19
466.58,13.95,302.47,8.22
