eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
60.02,10.05,1.08,2.22
56.44,2.43,32.43,3.45
57.35,2.05,397.38,12.31
56.74,0.98,258.13,8.11
56.21,0.88,197.57,6.09
56.77,1.53,447.89,12.99
56.28,1.61,447.90,12.78
56.78,1.53,448.74,12.96
56.60,1.55,449.42,12.96
56.79,1.61,447.59,12.91
57.69,1.75,449.38,12.96
56.27,1.55,448.17,12.88
56.41,1.53,448.42,12.68
56.54,1.63,447.74,12.82
56.84,1.55,449.47,12.96
57.75,1.72,448.42,12.79
57.03,1.54,448.73,12.66
56.34,1.54,448.32,12.79
56.57,1.54,447.83,12.76
57.06,1.63,449.10,12.85
56.56,1.54,447.73,12.87
56.32,1.53,449.46,12.74
56.84,1.61,448.37,12.93
56.56,1.53,447.81,12.78
56.52,1.54,449.27,12.82
57.91,1.62,447.86,12.76
56.53,1.54,449.21,12.72
56.58,1.80,447.69,12.76
56.80,1.61,449.16,13.05
56.56,1.53,447.69,12.85
56.82,1.63,449.36,12.77
57.46,1.56,447.64,13.00
55.71,1.53,449.15,12.68
57.02,1.61,447.79,13.13
56.82,1.61,449.41,12.88
56.85,1.55,448.32,12.93
57.01,1.53,448.60,12.73
56.82,1.55,448.42,13.03
56.61,1.62,448.01,12.65
56.64,1.53,448.83,13.01
56.82,1.63,448.08,12.88
56.79,1.55,448.06,12.67
56.61,1.55,448.29,12.70
56.60,1.61,449.63,12.88
