eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
144.34,11.64,325.18,12.66
141.24,4.18,491.86,15.55
141.07,4.01,584.48,17.55
140.52,4.02,585.46,17.29
141.37,4.02,585.18,17.55
140.61,3.78,584.74,17.22
140.35,3.80,585.44,17.20
141.77,4.18,584.83,17.20
140.06,3.90,584.53,17.29
141.39,3.97,585.65,17.11
140.32,3.96,585.44,16.98
141.37,3.87,584.96,17.12
139.95,3.87,584.62,16.96
140.92,3.79,585.41,17.14
141.73,3.90,584.29,17.20
140.63,3.81,585.87,17.25
140.23,3.89,585.11,17.37
141.88,3.89,585.06,17.25
140.90,3.89,584.68,17.35
140.53,3.78,585.67,17.25
140.62,3.87,584.83,17.37
141.07,3.91,585.31,16.96
141.03,3.89,584.78,17.07
140.07,3.82,585.45,17.21
142.04,3.97,584.91,17.21
139.71,3.95,584.42,17.21
141.77,3.80,584.88,17.03
140.22,3.97,585.42,17.64
141.48,3.80,585.32,17.24
