eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
338.82,18.76,313.69,15.31
338.69,9.71,502.60,15.45
339.75,9.16,502.33,15.78
337.48,9.31,501.46,15.43
339.83,9.10,502.31,15.44
337.72,9.44,502.58,15.46
338.28,9.34,502.31,15.76
339.66,9.38,502.26,15.71
338.31,9.41,502.19,15.29
338.43,9.31,502.15,15.45
338.28,9.37,501.18,15.24
338.87,9.31,502.53,15.39
339.43,9.20,502.95,15.45
338.17,9.34,502.19,15.60
337.96,9.28,502.19,15.46
338.52,9.19,502.18,15.39
339.51,9.47,502.22,15.42
338.88,9.56,501.87,15.60
338.16,9.32,501.69,15.64
338.71,9.29,502.47,15.38
338.46,9.16,501.73,15.38
338.28,9.23,502.91,15.44
338.98,9.32,502.17,15.33
339.02,9.41,501.46,15.44
338.79,9.29,502.04,15.12
