eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
204.04,15.20,485.82,17.39
198.81,5.34,588.35,17.29
196.73,5.69,588.93,17.12
198.20,5.71,589.11,17.40
197.39,5.47,588.55,17.18
197.52,5.55,588.55,17.33
197.85,5.59,588.79,17.23
197.27,5.66,588.57,17.31
197.69,5.61,587.66,17.06
197.36,5.33,589.46,17.14
197.55,5.54,588.88,17.18
197.97,5.47,588.51,17.56
197.39,5.44,588.35,17.40
198.72,5.42,588.34,17.17
196.51,5.35,589.24,17.37
198.79,5.45,588.56,17.10
197.60,5.61,587.83,17.30
196.72,5.52,589.40,17.23
198.34,5.66,588.59,17.01
197.85,5.66,587.90,17.23
196.63,5.39,588.68,17.26
198.16,5.47,589.42,17.32
197.02,5.53,587.60,17.16
197.67,5.43,589.59,17.27
198.42,5.61,587.56,17.34
196.72,5.44,589.68,17.20
198.78,5.53,588.61,17.40
