eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
383.33,18.27,253.65,10.83
404.95,11.33,277.88,8.70
403.47,11.64,276.83,8.50
405.13,11.37,276.85,8.58
403.60,11.13,278.33,8.47
403.69,11.53,276.74,8.51
404.79,11.08,277.13,8.62
404.56,11.36,277.65,8.45
404.16,11.19,277.92,8.43
403.91,11.11,277.26,8.71
404.57,11.35,277.44,8.36
404.14,11.36,276.82,8.73
404.15,12.17,276.69,7.81
404.20,12.31,277.73,7.60
403.87,12.35,278.13,7.50
403.66,12.66,276.56,7.50
403.83,12.37,277.99,7.62
404.78,12.51,277.49,7.59
403.66,12.41,276.67,7.63
404.19,12.76,277.54,7.55
404.10,12.39,277.70,7.50
405.14,12.25,276.91,7.62
403.12,12.44,277.84,7.55
404.85,12.31,277.32,7.75
403.74,12.37,276.44,7.53
405.21,12.28,278.24,7.52
404.20,12.48,277.25,7.61
404.13,12.25,277.18,7.53
403.90,12.30,277.64,7.62
404.04,12.14,277.38,7.52
404.57,12.63,276.64,7.68
