eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
215.88,14.12,238.45,11.42
203.94,5.50,417.87,12.12
205.60,5.95,417.60,11.69
204.11,5.72,416.30,12.27
205.26,5.54,417.57,12.14
204.41,5.50,418.28,12.44
204.98,5.59,417.07,12.13
204.79,5.50,418.16,12.24
204.23,5.50,416.63,12.02
205.10,5.50,418.20,12.18
203.55,5.56,417.19,12.19
205.99,5.53,417.90,12.24
203.58,5.50,416.61,12.06
205.57,5.50,418.39,12.29
203.78,5.48,416.41,12.17
205.34,5.71,417.43,12.06
205.14,5.52,418.29,12.08
203.80,5.49,417.55,12.11
205.11,5.57,416.85,12.19
204.09,5.68,417.89,12.15
204.69,5.50,417.03,12.16
204.86,5.50,418.30,12.03
205.72,5.57,417.08,12.09
204.77,5.50,418.01,12.21
204.85,5.43,417.42,12.31
203.37,5.43,416.97,12.19
204.90,5.50,418.03,12.09
205.79,5.56,416.57,12.27
203.41,5.50,417.09,11.91
205.33,5.50,418.50,12.08
205.32,5.63,417.79,12.12
204.33,5.51,417.37,12.24
204.79,5.50,416.91,12.10
204.38,5.42,418.13,12.22
