eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
135.92,11.39,55.79,5.40
140.38,3.97,382.66,12.04
140.74,3.75,399.04,12.25
141.99,3.96,399.14,12.28
141.75,4.00,398.14,12.04
141.88,3.82,399.91,12.10
140.62,3.87,399.60,12.08
141.88,3.80,398.17,11.91
141.55,3.87,400.17,12.28
141.90,3.98,399.15,12.04
141.40,3.88,398.11,12.07
141.33,3.90,400.20,12.22
142.03,3.89,398.96,12.30
141.32,3.90,398.43,11.87
141.53,3.97,400.04,11.92
142.09,3.87,398.08,11.96
141.49,4.13,399.57,12.02
141.94,3.99,399.92,11.99
141.30,3.88,398.54,12.05
141.39,3.92,399.06,12.09
141.15,4.08,398.87,11.93
142.94,3.94,400.21,12.15
140.83,4.06,399.10,11.98
141.35,3.97,399.13,12.17
141.92,3.97,399.35,12.03
141.62,3.97,398.86,12.19
141.51,3.97,398.57,11.79
141.79,3.88,399.91,11.93
141.64,3.87,398.36,12.21
141.33,3.98,399.99,12.01
141.73,4.23,398.50,11.90
142.09,3.81,399.84,12.02
141.78,3.96,398.62,12.06
141.56,3.99,399.21,11.98
140.42,3.91,399.87,11.73
142.04,4.06,398.84,12.12
141.88,3.98,398.88,12.42
141.63,3.97,399.10,11.98
141.56,3.82,399.11,12.09
