eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
465.19,22.32,159.63,6.30
543.51,16.18,149.65,4.40
544.92,15.57,150.14,4.46
542.95,16.21,149.95,4.06
544.93,15.72,149.50,4.13
542.78,16.06,150.72,4.19
544.26,16.39,149.60,4.11
544.62,16.28,150.01,4.04
543.90,16.23,149.59,4.18
544.19,16.34,150.53,4.11
543.92,16.30,149.95,4.24
543.12,16.00,150.32,4.35
543.73,16.29,150.05,4.22
544.15,15.89,149.62,4.15
544.80,16.32,150.50,4.31
542.92,16.09,149.80,4.11
543.77,16.08,150.01,4.17
545.09,16.25,150.03,4.20
544.04,15.97,149.29,4.08
543.80,16.27,150.27,4.09
543.57,16.18,151.05,4.13
544.19,16.25,149.07,4.15
544.14,16.09,149.88,4.08
543.16,16.14,151.09,4.39
544.70,16.16,149.49,4.03
543.73,16.22,150.08,4.11
544.27,15.96,149.92,4.11
543.91,16.22,150.30,4.17
543.79,16.49,149.96,4.23
543.34,16.25,149.71,4.19
