eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
341.25,19.71,405.37,15.01
364.32,9.97,476.23,14.44
364.39,10.39,475.30,14.09
364.11,10.33,475.08,13.92
364.20,10.42,474.49,14.08
364.51,9.98,475.22,14.30
364.22,10.30,475.41,14.04
364.02,10.35,475.88,14.07
364.29,10.35,475.09,14.19
364.40,10.30,475.26,14.13
364.03,10.17,475.11,14.26
364.14,10.06,474.28,14.01
364.50,9.99,475.27,14.05
365.28,10.24,475.87,14.09
363.61,10.16,475.56,14.00
363.80,10.25,474.61,13.65
364.34,10.03,475.08,14.18
365.26,10.27,475.99,13.95
363.80,10.05,475.18,14.03
364.69,10.15,474.39,14.05
364.15,10.24,474.97,14.01
364.07,10.08,476.42,14.21
363.69,10.08,475.26,14.11
364.02,10.12,475.14,14.01
364.59,10.17,474.73,13.98
