eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
403.10,21.09,323.71,15.23
420.94,12.23,324.61,9.94
420.79,11.52,323.13,10.03
420.39,11.54,324.43,9.89
420.52,11.51,324.35,9.68
421.53,11.56,322.99,9.88
420.27,11.45,323.52,9.64
420.76,11.41,324.12,9.88
422.00,11.50,324.42,9.75
420.73,11.55,323.09,9.68
419.93,11.42,323.86,9.70
420.83,11.53,323.87,9.99
421.26,11.42,324.96,9.55
421.77,11.40,322.84,9.46
420.83,11.70,324.53,9.67
419.98,11.34,323.54,9.82
421.79,11.53,323.49,9.63
420.63,11.73,324.79,9.71
420.02,11.34,323.91,9.77
422.06,11.61,323.01,9.72
419.88,11.34,323.47,9.59
420.67,11.55,325.04,9.67
421.43,11.52,323.57,9.76
421.65,11.34,323.80,9.90
420.68,11.40,323.37,9.58
420.16,11.52,323.77,9.72
421.81,11.55,323.94,9.55
420.87,11.37,324.75,9.71
