eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
469.13,20.35,365.66,15.51
474.83,13.14,364.32,11.57
474.71,13.19,365.27,11.01
475.50,12.91,364.30,11.47
475.94,13.17,363.80,11.19
474.20,13.01,364.19,11.44
475.08,13.18,363.60,11.44
476.42,13.22,364.69,11.21
474.31,13.07,364.26,11.70
476.08,13.07,363.95,11.20
474.48,13.16,365.25,11.61
475.70,13.23,363.78,11.37
474.65,13.24,364.80,11.30
474.92,13.52,363.51,10.96
475.37,12.85,364.49,11.35
476.17,13.19,364.74,11.25
475.23,13.15,363.33,11.17
475.02,13.17,364.31,11.59
474.78,13.01,365.18,11.10
475.91,13.05,364.04,11.18
474.11,13.22,363.18,11.20
476.27,13.23,364.72,11.72
475.25,12.93,364.60,11.31
475.19,12.94,363.89,11.47
475.19,13.13,364.05,11.41
