eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
143.35,12.46,172.29,7.73
277.18,7.93,403.66,12.44
277.75,7.79,403.37,12.29
276.97,7.75,405.01,12.43
277.94,7.61,403.46,12.21
277.36,7.70,404.36,12.00
277.00,7.54,403.55,12.44
278.23,7.61,405.00,12.32
276.90,7.63,404.51,11.87
276.63,7.60,404.15,12.28
277.67,7.45,404.13,12.27
278.22,7.60,403.26,11.90
277.23,7.54,404.67,12.14
277.11,7.60,404.67,12.10
277.59,7.63,403.00,12.27
277.05,7.43,404.36,12.52
277.32,7.74,404.33,12.17
277.75,7.63,404.00,12.08
276.20,7.61,404.44,12.25
277.48,7.49,404.02,12.29
277.21,7.50,405.04,12.42
277.23,7.55,403.05,12.13
277.51,7.72,405.33,12.02
277.18,7.63,403.26,12.14
277.51,7.59,404.20,11.93
278.01,7.48,405.04,12.28
276.61,7.57,404.00,11.80
277.34,7.45,403.31,12.32
278.43,7.55,404.68,12.03
276.88,7.66,404.68,11.93
276.85,7.65,274.68,8.58
