eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
322.44,16.16,528.34,18.56
317.97,9.17,534.56,15.81
316.17,8.72,534.78,15.85
317.92,8.88,534.23,15.70
317.00,8.62,533.13,15.73
316.33,9.06,535.14,15.75
318.26,8.84,534.11,16.06
316.26,8.74,534.19,15.60
317.09,8.79,534.36,15.73
317.09,8.84,533.77,15.66
316.85,8.64,533.60,15.85
318.42,8.81,534.88,15.66
316.03,8.92,534.30,15.49
317.39,9.09,534.36,15.47
317.11,8.66,533.16,15.61
317.30,8.83,535.15,15.82
317.59,8.64,534.21,15.52
316.81,8.95,534.09,15.67
317.59,8.77,533.06,15.76
316.19,8.78,535.47,15.87
317.67,8.65,533.95,15.69
316.91,8.94,534.32,16.01
317.22,8.72,533.50,15.78
317.44,8.93,533.88,16.01
