eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
86.83,11.34,65.71,3.56
262.05,8.45,59.56,1.97
386.23,11.38,56.95,1.76
53.43,2.43,25.62,0.96
379.50,11.24,60.43,1.81
449.19,12.87,56.79,1.55
447.48,12.88,56.78,1.55
448.34,12.71,56.33,1.52
448.46,12.78,57.01,1.56
449.69,12.87,56.37,1.54
447.48,12.86,57.01,1.53
449.46,12.64,56.36,1.54
447.51,13.09,57.02,1.62
448.60,12.75,57.01,1.54
449.38,12.69,56.33,1.53
448.49,12.95,56.41,1.55
448.49,12.94,57.73,1.70
447.90,12.91,56.82,1.55
448.04,13.11,56.58,1.64
449.39,12.64,56.84,1.55
447.61,12.82,56.79,1.53
448.68,12.89,57.01,1.54
449.23,12.74,55.71,1.58
447.52,13.00,57.01,1.64
448.95,12.73,56.80,1.54
449.09,13.06,56.78,1.63
447.72,12.76,56.58,1.54
449.21,12.79,56.59,1.54
447.74,12.89,56.79,1.53
449.26,12.74,56.57,1.54
448.52,12.91,57.98,1.60
448.31,13.03,56.63,1.64
447.78,12.95,56.79,1.70
449.29,12.91,56.83,1.53
448.10,12.83,56.91,1.63
448.08,12.55,56.56,1.55
448.12,12.81,56.58,1.63
449.17,12.83,57.02,1.64
448.93,13.12,56.40,1.53
447.97,12.68,56.81,1.53
448.03,12.67,56.81,1.56
449.62,12.74,56.61,1.53
447.35,12.98,56.67,1.55
441.44,12.42,56.60,1.54
