eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
103.67,10.93,82.45,3.83
71.34,3.07,70.10,2.18
388.03,11.83,71.71,2.27
318.18,9.87,69.26,2.26
394.43,11.77,71.50,1.98
395.75,11.64,69.98,1.91
395.30,11.66,70.35,2.04
394.98,11.67,70.95,2.02
394.18,11.81,70.24,2.10
395.02,11.49,71.50,1.97
396.42,11.59,70.63,1.91
394.22,11.82,70.20,1.99
395.77,11.75,70.23,1.91
395.45,11.58,70.15,1.89
394.34,11.63,71.54,2.01
395.29,11.62,70.15,1.90
395.31,11.48,70.18,1.92
395.51,11.64,71.33,1.98
394.61,11.99,70.49,1.92
395.78,11.51,69.98,1.90
394.37,11.50,71.38,1.90
395.11,11.69,70.59,1.89
395.95,11.48,69.75,1.89
395.10,11.53,70.39,1.91
395.16,11.66,70.48,1.98
394.32,11.98,71.31,1.91
396.01,11.58,69.76,1.99
395.16,12.05,70.85,2.08
395.08,11.75,70.60,1.91
394.86,11.73,71.10,1.99
394.53,11.85,70.14,1.90
396.04,11.51,69.93,2.00
394.28,11.88,71.36,2.14
395.75,11.66,70.21,1.94
394.23,11.80,70.39,2.07
395.28,11.75,70.58,1.93
395.70,11.56,70.23,1.99
395.47,11.47,70.64,1.90
394.16,11.63,70.37,1.92
396.31,11.97,71.66,2.07
394.67,11.55,70.45,2.00
394.58,11.76,70.19,1.98
396.02,11.74,70.45,1.91
394.26,11.76,70.40,1.90
395.95,11.44,70.21,2.00
394.24,11.35,70.58,2.03
