eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
222.50,14.44,105.76,5.80
245.01,8.14,93.37,2.54
351.80,11.04,95.59,2.77
442.24,12.68,93.25,2.67
370.59,11.22,94.81,3.00
442.80,13.37,94.87,2.68
442.64,13.02,94.58,2.47
442.76,13.13,93.41,2.69
442.69,13.16,94.91,2.54
442.85,12.87,94.36,2.53
442.80,13.02,94.38,2.58
441.68,12.98,94.13,2.55
442.54,13.00,93.90,2.54
442.98,13.08,94.35,2.59
442.68,13.13,94.39,2.54
443.68,13.19,95.12,2.54
441.97,12.88,94.00,2.57
442.58,13.18,94.45,2.54
442.92,12.74,94.93,2.56
442.67,13.05,93.19,2.54
442.66,13.18,94.35,2.57
443.81,12.92,94.64,2.54
441.60,13.03,94.40,2.54
442.79,13.22,93.89,2.54
443.87,12.77,94.82,2.54
441.65,13.06,94.17,2.66
443.17,13.08,95.43,2.55
442.36,12.85,93.48,2.54
443.02,12.57,93.95,2.56
442.80,13.16,94.45,2.56
443.58,12.88,95.12,2.64
442.63,13.07,94.57,2.55
441.93,13.07,93.79,2.54
443.55,12.90,94.30,2.64
442.67,12.90,94.62,2.54
443.00,13.05,94.81,2.56
442.62,12.88,94.13,2.64
442.47,13.27,94.57,2.55
443.14,12.90,94.24,2.53
442.37,13.08,94.08,2.53
