eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
369.92,19.03,262.89,11.81
421.00,12.51,323.79,9.59
421.06,12.33,324.82,8.72
420.71,12.26,323.88,8.67
421.15,12.34,323.87,9.13
421.43,12.36,323.15,8.84
420.92,12.32,324.49,8.88
420.41,12.00,323.08,8.83
420.69,12.31,324.51,8.96
421.66,12.22,323.48,8.75
420.51,12.37,324.37,8.71
421.01,12.10,323.88,8.90
421.21,12.44,322.89,8.74
420.94,12.33,324.02,8.86
419.99,12.20,323.60,8.76
421.60,12.43,323.77,8.95
420.42,12.32,324.30,8.93
420.89,12.27,324.54,8.78
420.62,12.15,322.97,9.11
421.87,12.26,323.64,8.76
420.93,12.06,324.89,8.89
419.68,12.28,323.73,8.83
421.59,12.19,323.58,9.13
421.42,12.27,323.89,8.74
420.89,12.15,324.20,8.81
420.40,12.55,323.90,8.87
420.83,12.10,323.74,8.85
421.24,12.06,322.86,8.76
