eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
107.33,10.73,25.69,4.82
99.15,3.43,426.52,13.66
107.62,3.11,586.91,17.66
107.09,2.98,589.18,17.19
107.04,3.01,588.03,17.32
107.57,3.19,587.94,17.30
107.92,3.00,588.06,17.16
107.12,3.05,587.92,17.62
107.63,2.95,587.98,17.19
106.59,2.85,588.13,17.29
107.61,2.91,588.00,17.49
107.89,3.01,587.92,17.14
107.34,2.86,587.89,17.34
106.19,3.03,587.47,17.25
108.18,2.97,588.18,17.28
106.41,3.04,588.81,17.29
108.20,3.06,586.81,17.55
106.59,2.94,588.36,17.25
107.05,3.03,588.20,17.44
107.55,2.92,588.56,17.38
107.03,3.32,586.76,16.85
108.05,3.02,588.56,17.49
106.58,2.93,588.27,17.21
107.76,3.07,587.44,17.39
106.93,2.86,588.52,17.20
107.16,2.95,588.63,17.37
108.28,3.14,587.74,17.38
106.77,3.15,587.92,17.22
108.06,2.94,588.01,17.40
107.13,2.94,587.56,17.16
106.59,3.04,587.85,17.45
