eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
476.63,20.71,208.58,10.49
548.62,15.20,234.38,7.33
550.33,15.05,233.94,7.48
548.99,15.87,235.48,7.17
548.99,16.44,234.58,6.60
548.70,16.27,234.76,6.84
549.15,16.37,234.61,6.58
549.14,16.38,234.61,6.56
548.67,16.30,234.36,6.76
548.56,16.59,234.20,6.68
550.21,16.52,234.31,6.49
548.46,16.47,235.50,6.74
548.77,16.21,234.11,6.97
549.99,16.70,234.54,6.72
548.36,16.36,234.43,6.42
548.64,16.26,235.45,6.61
549.52,16.41,234.64,6.60
548.97,16.27,234.29,6.65
549.97,16.67,234.52,6.45
549.00,16.45,234.90,6.74
549.18,16.54,233.82,6.48
548.46,16.40,234.70,6.53
549.69,16.61,225.97,6.40
548.97,16.49,233.58,6.48
548.93,16.50,234.57,6.54
549.13,16.38,234.97,6.70
549.06,16.45,234.71,6.62
