eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
215.01,13.79,387.56,14.81
205.46,6.59,417.52,12.06
204.56,5.88,416.46,11.75
203.63,5.60,418.46,11.82
205.07,5.91,416.60,11.86
204.72,5.49,418.56,12.18
204.89,5.65,416.87,12.26
204.89,5.50,418.02,12.13
205.14,5.50,417.52,11.98
203.88,5.68,416.56,12.09
205.06,5.62,418.34,12.17
204.27,5.49,417.55,11.88
204.93,5.71,416.58,12.12
204.99,5.50,418.32,12.35
205.19,5.51,417.52,12.12
203.54,5.50,416.55,11.94
205.93,5.50,418.11,12.07
204.20,5.57,417.08,12.01
205.20,5.52,417.90,12.11
204.31,5.50,417.86,12.33
203.98,5.57,416.23,12.10
205.82,5.51,417.77,12.30
203.84,5.50,417.69,12.29
204.91,5.50,418.28,11.90
204.41,5.51,417.44,12.09
205.70,5.43,416.38,12.23
203.65,5.54,418.43,12.51
205.16,5.53,417.31,12.30
204.44,5.62,416.62,12.14
205.32,5.50,418.74,12.24
204.31,5.67,416.28,12.07
205.35,5.54,417.76,12.26
204.25,5.54,418.37,12.34
204.15,5.43,399.26,11.70
