eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
487.89,22.51,221.80,10.30
549.10,15.26,234.86,7.32
548.70,15.08,234.99,7.41
548.91,15.02,233.95,7.24
549.29,14.99,186.53,6.00
548.35,15.08,233.40,7.33
550.16,14.99,235.33,7.00
549.10,15.07,235.10,6.95
548.61,15.01,233.43,7.64
548.45,15.27,234.85,7.14
550.23,15.05,235.11,7.43
548.91,14.97,233.97,7.20
549.14,15.26,234.88,6.94
549.03,14.97,235.11,7.39
549.23,15.18,234.93,7.23
548.99,15.03,234.03,6.86
547.92,15.06,235.08,7.14
550.07,15.06,233.93,7.17
549.28,15.09,235.00,6.94
548.46,14.94,235.15,7.60
549.51,15.01,233.52,7.27
549.27,15.02,235.43,7.38
549.01,15.06,234.40,7.26
548.10,14.94,234.14,7.16
550.03,14.95,234.88,7.19
549.14,15.29,234.62,7.07
548.84,14.97,234.05,7.41
