eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
129.93,11.62,389.30,14.89
116.81,3.63,570.93,16.91
117.63,3.28,594.97,17.41
116.80,3.54,594.47,17.40
117.93,3.31,595.58,17.05
117.16,3.32,594.86,17.23
116.79,3.40,595.01,17.27
116.97,3.23,594.06,17.52
117.53,3.26,595.34,17.29
117.58,3.42,594.79,16.97
117.55,3.31,595.55,17.25
117.48,3.40,595.10,17.24
116.78,3.29,594.09,17.00
118.20,3.24,594.56,17.19
116.09,3.24,596.25,17.35
118.12,3.38,595.09,17.13
116.82,3.24,593.89,17.07
117.30,3.48,595.13,17.55
118.20,3.20,595.79,17.32
116.75,3.27,594.23,17.32
116.77,3.33,595.67,17.47
117.67,3.25,595.05,17.22
117.74,3.29,594.99,17.52
117.43,3.30,594.88,17.21
116.20,3.46,595.06,17.18
117.42,3.32,594.54,17.07
117.92,3.40,594.81,17.20
113.69,3.22,595.49,17.30
116.82,3.40,594.49,17.13
